n_estimators,max_depth,max_features,min_samples_split,min_samples_leaf,mean_f1,std_f1,mean_accuracy,std_accuracy,time_s
50,10,sqrt,10,2,0.9310284994577392,0.03197652919918124,0.9315079365079365,0.03191630921097855,0.8345
50,10,sqrt,10,5,0.9248946287031469,0.0374677174363565,0.9257936507936508,0.03668907787576775,0.8398
50,10,sqrt,10,10,0.9303057259260946,0.041866599536989686,0.9314285714285715,0.0408081624488163,0.839
50,10,sqrt,20,1,0.9254845883937068,0.040881117568899644,0.9257936507936508,0.04089766555219318,0.8287
50,10,sqrt,20,2,0.9310693232805696,0.04284218583455093,0.9314285714285715,0.04276179870598792,0.8199
50,10,sqrt,20,5,0.9279424736804531,0.04109884851186065,0.9286507936507936,0.04099181379478032,0.8279
50,10,sqrt,20,10,0.9303057259260946,0.041866599536989686,0.9314285714285715,0.0408081624488163,0.8143
50,10,log2,2,1,0.9450505647194823,0.033056012115393045,0.9457936507936507,0.03251460512577788,0.8116
50,10,log2,2,2,0.9333720867990063,0.03709448724284478,0.9343650793650793,0.0363350807792978,0.8164
50,10,log2,2,5,0.9248946287031469,0.0374677174363565,0.9257936507936508,0.03668907787576775,0.8166
50,10,log2,2,10,0.9303057259260946,0.041866599536989686,0.9314285714285715,0.0408081624488163,0.8513
50,10,log2,5,1,0.9364108071597433,0.03867642170922115,0.9372222222222222,0.03797675025710736,0.8638
50,10,log2,5,2,0.9420218435177732,0.03457517232597155,0.9429365079365079,0.03387401628965537,0.8669
50,10,log2,5,5,0.9248946287031469,0.0374677174363565,0.9257936507936508,0.03668907787576775,0.8744
50,10,log2,5,10,0.9303057259260946,0.041866599536989686,0.9314285714285715,0.0408081624488163,0.8312
50,10,log2,10,1,0.9310464931556117,0.03677781451220363,0.9315079365079365,0.036676714764216446,0.8527
50,10,log2,10,2,0.9310284994577392,0.03197652919918124,0.9315079365079365,0.03191630921097855,0.8349
50,10,log2,10,5,0.9248946287031469,0.0374677174363565,0.9257936507936508,0.03668907787576775,0.8396
50,10,log2,10,10,0.9303057259260946,0.041866599536989686,0.9314285714285715,0.0408081624488163,0.8187
50,10,log2,20,1,0.9254845883937068,0.040881117568899644,0.9257936507936508,0.04089766555219318,0.8356
50,10,log2,20,2,0.9310693232805696,0.04284218583455093,0.9314285714285715,0.04276179870598792,0.8016
50,10,log2,20,5,0.9279424736804531,0.04109884851186065,0.9286507936507936,0.04099181379478032,0.8281
50,10,log2,20,10,0.9303057259260946,0.041866599536989686,0.9314285714285715,0.0408081624488163,0.8107
50,10,0.5,2,1,0.9366538744121538,0.04228788390370033,0.9371428571428572,0.041991252733425924,0.8576
50,10,0.5,2,2,0.927990590492118,0.029806096377299522,0.9286507936507936,0.029393915485584707,0.8677
50,10,0.5,2,5,0.9251050182848581,0.03677846779572991,0.9257936507936508,0.03668907787576775,0.8662
50,10,0.5,2,10,0.9113257439012197,0.040912852369314426,0.9115873015873017,0.04142857142857142,0.8885
50,10,0.5,5,1,0.9250869829522929,0.04115625676554122,0.9257142857142858,0.040808162448816306,0.868
50,10,0.5,5,2,0.928067018843292,0.029651325315493724,0.9286507936507936,0.029393915485584707,0.8871
50,10,0.5,5,5,0.9251050182848581,0.03677846779572991,0.9257936507936508,0.03668907787576775,0.8585
50,10,0.5,5,10,0.9113257439012197,0.040912852369314426,0.9115873015873017,0.04142857142857142,0.865
50,10,0.5,10,1,0.9338489493854898,0.04080860181689788,0.9342857142857144,0.04050699108216523,0.8955
50,10,0.5,10,2,0.9366040465806897,0.031193292110633736,0.9371428571428572,0.030772370326482893,0.8769
50,10,0.5,10,5,0.9251050182848581,0.03677846779572991,0.9257936507936508,0.03668907787576775,0.8487
50,10,0.5,10,10,0.9113257439012197,0.040912852369314426,0.9115873015873017,0.04142857142857142,0.8343
50,10,0.5,20,1,0.9172281859334005,0.04982470434881952,0.9171428571428573,0.050223988089276986,0.829
50,10,0.5,20,2,0.9224620743750318,0.040657067410527686,0.9228571428571429,0.04050699108216523,0.8349
50,10,0.5,20,5,0.9169599732017047,0.04647550746858283,0.9173015873015874,0.046950062726504156,0.851
50,10,0.5,20,10,0.9113257439012197,0.040912852369314426,0.9115873015873017,0.04142857142857142,0.872
50,10,1.0,2,1,0.9197755440431257,0.05395467826655847,0.9200000000000002,0.05390846361175203,0.9602
50,10,1.0,2,2,0.9222266974317401,0.029290360177699287,0.9229365079365079,0.028848851551277824,0.9239
50,10,1.0,2,5,0.9185695669669274,0.032858153826867034,0.9201587301587303,0.03089371730154019,0.8684
50,10,1.0,2,10,0.8939609010568489,0.03141618085949807,0.8945238095238095,0.03158780010773554,0.865
50,10,1.0,5,1,0.9197977908746748,0.049091461597899795,0.9200000000000002,0.049156144383100744,0.9047
50,10,1.0,5,2,0.9250304799376503,0.03475012071820639,0.9257142857142858,0.034285714285714294,0.8765
50,10,1.0,5,5,0.9185695669669274,0.032858153826867034,0.9201587301587303,0.03089371730154019,0.8844
50,10,1.0,5,10,0.8939609010568489,0.03141618085949807,0.8945238095238095,0.03158780010773554,0.865
50,10,1.0,10,1,0.9198600509263068,0.04569285667434749,0.920079365079365,0.04580410323339902,0.889
50,10,1.0,10,2,0.9222732782915598,0.029369681134457357,0.9229365079365079,0.028848851551277824,0.8636
50,10,1.0,10,5,0.9185695669669274,0.032858153826867034,0.9201587301587303,0.03089371730154019,0.9021
50,10,1.0,10,10,0.8939609010568489,0.03141618085949807,0.8945238095238095,0.03158780010773554,0.8355
50,10,1.0,20,1,0.8950399990201634,0.04717060183986326,0.8943650793650795,0.04802269399275715,0.8103
50,10,1.0,20,2,0.8974303917881343,0.03127357416821796,0.8973809523809523,0.031951813209064324,0.8046
50,10,1.0,20,5,0.8967418534378012,0.0342616695785337,0.8973809523809525,0.03441196991555972,0.7827
50,10,1.0,20,10,0.8939609010568489,0.03141618085949807,0.8945238095238095,0.03158780010773554,0.7999
50,20,sqrt,2,1,0.9422251385268036,0.0318948471584813,0.9429365079365079,0.03137170179428251,0.7701
50,20,sqrt,2,2,0.9305740063265073,0.03732806414095349,0.9315079365079365,0.03667671476421644,0.7839
50,20,sqrt,2,5,0.9248946287031469,0.0374677174363565,0.9257936507936508,0.03668907787576775,0.7891
50,20,sqrt,2,10,0.9303057259260946,0.041866599536989686,0.9314285714285715,0.0408081624488163,0.7746
50,20,sqrt,5,1,0.9364243268970869,0.038566434573618184,0.9372222222222222,0.03797675025710736,0.7626
50,20,sqrt,5,2,0.9420218435177732,0.03457517232597155,0.9429365079365079,0.03387401628965537,0.7736
50,20,sqrt,5,5,0.9248946287031469,0.0374677174363565,0.9257936507936508,0.03668907787576775,0.7657
50,20,sqrt,5,10,0.9303057259260946,0.041866599536989686,0.9314285714285715,0.0408081624488163,0.7689
50,20,sqrt,10,1,0.9252814137905323,0.0430554552259997,0.9257936507936508,0.04284722107373473,0.7648
50,20,sqrt,10,2,0.9338659548533341,0.03640525852120851,0.9343650793650793,0.0363350807792978,0.7626
50,20,sqrt,10,5,0.9248946287031469,0.0374677174363565,0.9257936507936508,0.03668907787576775,0.7796
50,20,sqrt,10,10,0.9303057259260946,0.041866599536989686,0.9314285714285715,0.0408081624488163,0.7731
50,20,sqrt,20,1,0.9254845883937068,0.040881117568899644,0.9257936507936508,0.04089766555219318,0.787
