n_estimators,max_depth,max_features,min_samples_split,min_samples_leaf,mean_r2,std_r2,mean_rmse,std_rmse,time_s
50,,sqrt,2,1,0.4229097110093786,0.13168534848712662,56.997931944753,4.79567059393671,0.675
50,,sqrt,2,2,0.421547448737375,0.12213081492426041,57.171735119528776,5.169712821129423,0.6711
50,,sqrt,2,5,0.43329501169373674,0.11313008825894984,56.565290541191835,4.325568837907002,0.6581
50,,sqrt,2,10,0.43808575151466755,0.1126306719717726,56.344107679681805,4.540022659325181,0.6039
50,,sqrt,5,1,0.41873222059962734,0.11613703701332434,57.30782209631165,4.175784407436346,0.6494
50,,sqrt,5,2,0.43902432422141235,0.11184033031013337,56.341757726918715,4.897777800085121,0.6319
50,,sqrt,5,5,0.43329501169373674,0.11313008825894981,56.565290541191835,4.3255688379069985,0.6203
50,,sqrt,5,10,0.43808575151466755,0.11263067197177257,56.34410767968181,4.540022659325181,0.6261
50,,sqrt,10,1,0.4289973922551858,0.11524725572212294,56.8076375609344,4.680917358253173,0.6058
50,,sqrt,10,2,0.43419019717296414,0.12013173614527849,56.49834084356555,4.665140367923905,0.6226
50,,sqrt,10,5,0.4332950116937367,0.11313008825894984,56.56529054119185,4.325568837907002,0.6379
50,,sqrt,10,10,0.43808575151466744,0.11263067197177261,56.344107679681805,4.540022659325182,0.6662
50,,sqrt,20,1,0.43552305797199936,0.11109560934859448,56.50435929913065,4.625649036434875,0.6802
50,,sqrt,20,2,0.43886931751690844,0.11238250791611352,56.31483891542659,4.623149980887422,1.0435
50,,sqrt,20,5,0.4338756724762388,0.1199161653004601,56.51111981086264,4.77809004075741,1.2052
50,,sqrt,20,10,0.43808575151466755,0.11263067197177261,56.344107679681805,4.540022659325181,1.4048
50,,log2,2,1,0.4229097110093786,0.13168534848712662,56.997931944753,4.79567059393671,1.1911
50,,log2,2,2,0.421547448737375,0.12213081492426044,57.171735119528776,5.169712821129421,1.1718
50,,log2,2,5,0.43329501169373674,0.11313008825894981,56.565290541191835,4.325568837907002,1.4296
