n_estimators,max_depth,max_features,min_samples_split,min_samples_leaf,mean_r2,std_r2,mean_rmse,std_rmse,time_s
50,5,sqrt,20,1,0.47515833609417746,0.02572774979692263,2.32425622902696,0.16930707017283003,9.4479
50,5,sqrt,20,2,0.47517473788815423,0.02659478394457745,2.3239637837977325,0.16698937543994063,11.5127
50,5,sqrt,20,5,0.4760661682742664,0.025362389709532713,2.321859564356165,0.16324218797534465,9.2178
50,5,sqrt,20,10,0.478043134987416,0.025688229816281872,2.3174515486033473,0.16338415188710562,9.2882
50,5,log2,2,1,0.5004121768992554,0.023803959245261276,2.2673089054926345,0.15991775957526103,9.2338
50,5,log2,2,2,0.5010704482003143,0.02399617760647938,2.2658398146891474,0.16023012728297445,9.3914
50,5,log2,2,5,0.5012351532013665,0.024282194199468737,2.2654784366892313,0.16130833252481852,9.3756
50,5,log2,2,10,0.503576614684451,0.022946518035539445,2.2604917580066664,0.16347400013790606,9.3539
50,5,log2,5,1,0.5006912100562415,0.024468745725389335,2.266712050073282,0.1613454043741085,11.4124
50,5,log2,5,2,0.5016018387520631,0.02444489769755113,2.2645184897905404,0.15944800489319583,12.3194
50,5,log2,5,5,0.5012351532013665,0.02428219419946875,2.2654784366892313,0.16130833252481847,12.1798
50,5,log2,5,10,0.5035766146844509,0.02294651803553939,2.2604917580066664,0.16347400013790597,12.1257
50,5,log2,10,1,0.5013922341684778,0.023979242356500466,2.265200928821119,0.16170689556381676,12.3218
50,5,log2,10,2,0.5020939835669027,0.024468876021938604,2.2634130655693356,0.15976292616095839,12.1846
50,5,log2,10,5,0.5012351532013665,0.024282194199468716,2.2654784366892313,0.16130833252481844,14.6137
50,5,log2,10,10,0.503576614684451,0.022946518035539477,2.2604917580066664,0.16347400013790603,11.7565
50,5,log2,20,1,0.4998759933062688,0.02405078177115154,2.268842305983699,0.16438932708977197,11.6494
50,5,log2,20,2,0.5002701687071643,0.02401972206250042,2.2677804999785574,0.1618517766339308,11.7091
50,5,log2,20,5,0.5016637384091885,0.023861325223131134,2.2646459265722747,0.16201030485158185,12.2846
50,5,log2,20,10,0.503576614684451,0.022946518035539445,2.2604917580066664,0.16347400013790597,12.2061
50,5,0.5,2,1,0.5129255921866982,0.020337184137619257,2.2393355201484453,0.16150604621519082,12.2918
50,5,0.5,2,2,0.5131243071213274,0.02109713106852913,2.2385702505236678,0.15824660955845882,12.1781
50,5,0.5,2,5,0.5161612167709192,0.022310578320804398,2.2312890116400426,0.15593225515911424,12.1154
50,5,0.5,2,10,0.5151686707721099,0.021498560362950607,2.233655300100115,0.156705190948425,11.8246
50,5,0.5,5,1,0.5129395635579092,0.01947777213741558,2.2392889832528136,0.16050940315213955,11.9477
50,5,0.5,5,2,0.5137763639728992,0.02043988373924565,2.237156848708028,0.1587240634367302,11.8623
50,5,0.5,5,5,0.5161612167709191,0.0223105783208044,2.2312890116400426,0.15593225515911432,9.0636
50,5,0.5,5,10,0.5151686707721101,0.021498560362950545,2.233655300100115,0.15670519094842492,11.5935
50,5,0.5,10,1,0.513838741226131,0.02003701751353593,2.2370766450166744,0.15928956280318715,6.8285
50,5,0.5,10,2,0.5136516920405894,0.0210274936225051,2.237229332655024,0.15669665711756922,2.2205
50,5,0.5,10,5,0.5161612167709191,0.02231057832080445,2.2312890116400426,0.1559322551591143,1.8896
50,5,0.5,10,10,0.51516867077211,0.02149856036295054,2.233655300100115,0.15670519094842486,2.6263
50,5,0.5,20,1,0.5141022479781305,0.019836713671523933,2.2363653080414343,0.1581341487192837,2.179
50,5,0.5,20,2,0.5140192135153475,0.02057722276333093,2.2363838308848596,0.15665120310107195,12.0875
50,5,0.5,20,5,0.5154603378433593,0.02183756046150262,2.23291489864311,0.1562720181437794,12.1006
50,5,0.5,20,10,0.51516867077211,0.021498560362950607,2.233655300100115,0.15670519094842494,11.9375
50,5,1.0,2,1,0.5301982210423896,0.018573537365787776,2.1985529787266183,0.14706881617907935,15.1898
50,5,1.0,2,2,0.5302293283318822,0.01869907455572271,2.1983975646544294,0.1460335097883339,12.2626
50,5,1.0,2,5,0.531779676094325,0.018846931113934994,2.194893952020404,0.14816261437332517,12.119
50,5,1.0,2,10,0.5320297924765758,0.019599913203222342,2.194330837355149,0.14961524825586525,15.199
50,5,1.0,5,1,0.5302746457647531,0.01850647576791045,2.1983669828855352,0.14682654651194832,12.6377
50,5,1.0,5,2,0.5301570799639771,0.018666952009726824,2.1985685773618977,0.1460268718286251,13.0507
50,5,1.0,5,5,0.531779676094325,0.018846931113934987,2.194893952020404,0.1481626143733252,15.8374
50,5,1.0,5,10,0.5320297924765758,0.019599913203222328,2.194330837355149,0.14961524825586525,13.5993
50,5,1.0,10,1,0.5302009244426502,0.01864351616327731,2.1985690656151147,0.1474973838478109,14.9008
50,5,1.0,10,2,0.5302654105906845,0.01874364811570278,2.198316335590513,0.14616322919040145,12.8138
50,5,1.0,10,5,0.531779676094325,0.018846931113934984,2.194893952020404,0.14816261437332517,14.7842
50,5,1.0,10,10,0.5320297924765758,0.019599913203222356,2.194330837355149,0.1496152482558653,12.4817
50,5,1.0,20,1,0.5305799397430377,0.018376959877978324,2.1977132351380955,0.14747406149924824,15.546
50,5,1.0,20,2,0.5304532806091581,0.018366260230971324,2.1979767515644726,0.14709740627553936,23.7704
50,5,1.0,20,5,0.5319058704870747,0.018742482663011782,2.1946154053158713,0.14820048896315705,27.7628
50,5,1.0,20,10,0.5320297924765758,0.019599913203222352,2.194330837355149,0.1496152482558653,27.149
50,10,sqrt,2,1,0.5491775430985102,0.017113068493808153,2.1536763362893665,0.14311027493835127,18.1629
50,10,sqrt,2,2,0.5489744567525603,0.0210596608360755,2.154015130808447,0.14701777769537297,23.0297
50,10,sqrt,2,5,0.5503669936972514,0.023405302429124197,2.1509700084823153,0.15493486101736065,17.4529
50,10,sqrt,2,10,0.5463276588265767,0.022997349516384873,2.1604315351228593,0.1516558012632326,22.7116
50,10,sqrt,5,1,0.5484187749419287,0.01982683428949889,2.1552454927381803,0.14329271244729766,17.482
50,10,sqrt,5,2,0.5509844865635263,0.021288893893234868,2.148961694604831,0.14280013190603902,22.2748
50,10,sqrt,5,5,0.5503669936972514,0.02340530242912421,2.1509700084823153,0.1549348610173606,17.1217
50,10,sqrt,5,10,0.5463276588265769,0.022997349516384883,2.1604315351228593,0.15165580126323255,22.5985
50,10,sqrt,10,1,0.5490113033101153,0.02206218327783724,2.153872319835016,0.14796898575443868,17.8225
50,10,sqrt,10,2,0.5515141254389035,0.020849155575663095,2.1480493497911946,0.14745306810636033,23.3543
50,10,sqrt,10,5,0.5503669936972515,0.023405302429124232,2.1509700084823153,0.15493486101736068,17.7688
50,10,sqrt,10,10,0.5463276588265769,0.022997349516384866,2.1604315351228593,0.1516558012632326,17.3691
50,10,sqrt,20,1,0.5492050762549878,0.022238950398238675,2.153602732614098,0.1504706035868854,18.3846
50,10,sqrt,20,2,0.5486077332214208,0.02006114094853952,2.1552554945898588,0.15046693302968928,16.5872
50,10,sqrt,20,5,0.5488948554722445,0.01955139996349112,2.153991207525613,0.14110802200371272,17.3436
50,10,sqrt,20,10,0.5463276588265769,0.022997349516384834,2.1604315351228593,0.15165580126323255,22.6165
50,10,log2,2,1,0.5495900025568531,0.024185851444982132,2.152003920244869,0.14377557850810146,17.7024
50,10,log2,2,2,0.5539274496167581,0.023123945712241526,2.14182587951169,0.14477506680038899,22.411
50,10,log2,2,5,0.5599045333631013,0.023995317456035135,2.1272608506834474,0.1431078180628138,18.4854
50,10,log2,2,10,0.5577789840133587,0.022654060138119547,2.1329492558463805,0.1492579986496551,24.1165
50,10,log2,5,1,0.5564261500038254,0.023906843601230587,2.135550940951757,0.14171634020418727,19.8062
50,10,log2,5,2,0.5535604532215529,0.019056114423137763,2.143280983338208,0.14672630401413428,24.9554
50,10,log2,5,5,0.5599045333631013,0.023995317456035125,2.1272608506834474,0.1431078180628138,19.0693
50,10,log2,5,10,0.5577789840133589,0.022654060138119558,2.13294925584638,0.14925799864965505,19.1597
50,10,log2,10,1,0.5568238887753517,0.021358224025603858,2.134820587055601,0.14054252318268698,24.788
50,10,log2,10,2,0.5579056971891116,0.02224523130005895,2.1326878194574133,0.14933796396149657,24.3896
50,10,log2,10,5,0.5599045333631013,0.02399531745603517,2.1272608506834474,0.14310781806281384,18.9597
50,10,log2,10,10,0.5577789840133589,0.02265406013811956,2.1329492558463805,0.14925799864965514,18.7329
50,10,log2,20,1,0.5564351502213445,0.021232778938320825,2.13547727844333,0.13635811038390375,23.3248
50,10,log2,20,2,0.5569816295830152,0.02248459643686257,2.134541089797028,0.14430261943428774,20.7627
50,10,log2,20,5,0.558611002293498,0.02290133191629649,2.1309061749366545,0.14969743973391256,19.4471
50,10,log2,20,10,0.5577789840133589,0.022654060138119554,2.13294925584638,0.14925799864965517,19.6227
50,10,0.5,2,1,0.5490768051109483,0.019667630415971502,2.1537679861146115,0.143617145238208,25.7903
50,10,0.5,2,2,0.5544660585965993,0.022977733353298006,2.1404656351912945,0.14284915547870888,22.0342
50,10,0.5,2,5,0.5566373260281168,0.022957142587011564,2.1351441452213495,0.141252853307649,20.7343
50,10,0.5,2,10,0.5583795592657477,0.021946176159817695,2.1311415742396522,0.14281851455917552,26.3917
50,10,0.5,5,1,0.5579559785552701,0.022577990615011714,2.1319878617915338,0.1415017753262382,20.8946
50,10,0.5,5,2,0.5540491175621349,0.022634379819596696,2.141200260657661,0.1382898773961733,26.6709
50,10,0.5,5,5,0.5566373260281168,0.02295714258701158,2.1351441452213495,0.14125285330764906,20.1784
50,10,0.5,5,10,0.5583795592657476,0.02194617615981768,2.1311415742396522,0.14281851455917557,25.2356
50,10,0.5,10,1,0.5569504735911427,0.022936574493277545,2.1346182902895574,0.14406501986691084,19.0751
50,10,0.5,10,2,0.5558626424288201,0.019811877267512858,2.1376119584857762,0.1452985048366148,18.8071
50,10,0.5,10,5,0.5566373260281168,0.022957142587011557,2.135144145221349,0.1412528533076489,22.1361
