n_estimators,max_depth,max_features,min_samples_split,min_samples_leaf,mean_r2,std_r2,mean_rmse,std_rmse,time_s
50,10,sqrt,20,1,0.8421024185362613,0.047349877645628674,31033.252400423826,5626.719595025851,5.933
50,10,sqrt,20,2,0.8439681104440593,0.045969418609770746,30880.845600980905,5761.808558813353,6.9615
50,10,sqrt,20,5,0.8374913437568052,0.047884386849716166,31516.772112014773,5940.102137586796,5.7232
50,10,sqrt,20,10,0.8317906872908928,0.04336083286279437,32215.03847651984,6155.266796282293,7.022
50,10,log2,2,1,0.852632986120111,0.05122570908977524,29844.957708649315,5470.187405323374,6.9248
50,10,log2,2,2,0.8467788227497473,0.051488309393812985,30472.42142713752,5702.0353571858395,5.7746
50,10,log2,2,5,0.8330293313462555,0.04672055994352065,32004.585249930893,6121.939083689335,6.9856
50,10,log2,2,10,0.8111263637125685,0.042773030295828074,34197.065720117556,6131.2058674287,5.1701
50,10,log2,5,1,0.8554854468554793,0.043499622662418344,29676.681321013755,5105.787542875351,8.0199
50,10,log2,5,2,0.8467248094868814,0.05279236397385379,30453.279658715917,5657.3227794096665,4.678
50,10,log2,5,5,0.8330293313462555,0.04672055994352067,32004.585249930893,6121.9390836893335,7.7794
50,10,log2,5,10,0.8111263637125685,0.04277303029582813,34197.065720117556,6131.205867428702,4.3546
50,10,log2,10,1,0.8407557766559577,0.05455033444380207,31058.952909431297,6152.085767225806,5.0378
50,10,log2,10,2,0.8437367291099331,0.04959960131909548,30869.842660065875,5977.309186453201,6.6792
50,10,log2,10,5,0.8330293313462555,0.04672055994352065,32004.585249930893,6121.939083689337,4.6536
50,10,log2,10,10,0.8111263637125685,0.042773030295828095,34197.065720117556,6131.205867428702,6.1914
50,10,log2,20,1,0.837203844499484,0.05001077287754881,31504.09161837182,5836.8018067771745,3.3842
50,10,log2,20,2,0.8320979621335425,0.04620144506961398,32053.84330220986,5471.244058253209,7.4381
50,10,log2,20,5,0.8276796960942226,0.04625711170094578,32566.8085011227,6217.335490088329,3.4691
50,10,log2,20,10,0.8111263637125685,0.04277303029582808,34197.065720117556,6131.2058674287,7.0594
50,10,0.5,2,1,0.8626612749384313,0.06571821700885402,28409.30124262145,5922.177851349563,3.2448
50,10,0.5,2,2,0.8652222601505066,0.06687539202706062,28079.120753986725,5819.840343586369,7.8572
50,10,0.5,2,5,0.8549922300735749,0.06413267976545851,29353.350581821287,6362.568156268815,2.4681
50,10,0.5,2,10,0.8443527457366127,0.05640877701789448,30698.52132182815,6346.7494690718095,8.3947
50,10,0.5,5,1,0.8700802831024431,0.06031730295878985,27664.03811993116,5541.068904298604,1.9723
50,10,0.5,5,2,0.8628544995744439,0.06750378069995368,28370.769130525026,5806.612936070477,7.9657
50,10,0.5,5,5,0.8549922300735749,0.06413267976545853,29353.350581821287,6362.568156268817,3.0051
50,10,0.5,5,10,0.8443527457366127,0.05640877701789448,30698.52132182815,6346.749469071811,7.4615
50,10,0.5,10,1,0.8641223467496731,0.05937187007224969,28412.25272239538,5707.487604483913,3.7647
50,10,0.5,10,2,0.8614618766404878,0.06912948289308816,28480.070294848178,5922.637925175761,8.2367
50,10,0.5,10,5,0.8549922300735749,0.06413267976545856,29353.350581821287,6362.568156268818,3.6759
50,10,0.5,10,10,0.8443527457366127,0.05640877701789448,30698.52132182815,6346.749469071811,7.5858
50,10,0.5,20,1,0.863407847916178,0.04956617248949558,28706.765220010762,5454.540325275342,4.1006
50,10,0.5,20,2,0.860033840356078,0.052628579868465,29009.96928995102,5382.281952224253,7.7119
50,10,0.5,20,5,0.852000442647555,0.05949163742548386,29789.175327950168,6163.104362673677,4.281
50,10,0.5,20,10,0.8443527457366127,0.056408777017894506,30698.521321828157,6346.749469071815,9.2161
50,10,1.0,2,1,0.8582229573121986,0.06494510759263648,28876.582604303578,5380.975532960897,5.348
50,10,1.0,2,2,0.8612186516509643,0.06372119111776707,28567.671694999946,5426.659731614146,10.4675
50,10,1.0,2,5,0.8452379606256397,0.07241907326239079,30226.613088165024,6328.9285183121565,4.4358
50,10,1.0,2,10,0.8354836682355244,0.0591697585341135,31527.655398106792,6069.800140162085,7.5493
50,10,1.0,5,1,0.8558708346447679,0.06798746624815684,29056.715156569124,5637.696268857701,6.7824
50,10,1.0,5,2,0.8556248655331931,0.0708043064305827,29074.965883859026,5749.715749161002,6.7926
50,10,1.0,5,5,0.8452379606256397,0.07241907326239075,30226.61308816502,6328.928518312152,8.0661
50,10,1.0,5,10,0.8354836682355244,0.05916975853411343,31527.655398106785,6069.80014016208,6.4659
50,10,1.0,10,1,0.8591353752682428,0.06119992819334683,28860.489221745393,5434.443867955499,8.4266
50,10,1.0,10,2,0.8559418853366119,0.06500595868338281,29155.069045476695,5595.070915737745,8.8445
50,10,1.0,10,5,0.8452379606256397,0.07241907326239075,30226.61308816502,6328.928518312151,7.34
50,10,1.0,10,10,0.8354836682355244,0.05916975853411349,31527.655398106792,6069.800140162083,8.5661
50,10,1.0,20,1,0.851050848051862,0.05797625191642256,29812.24225072068,5329.699076882519,7.2862
50,10,1.0,20,2,0.8519697313219057,0.05735218789352061,29729.558569231587,5288.95668306211,10.5475
50,10,1.0,20,5,0.8403219445697511,0.06699742109027122,30849.406335863227,6148.964812860462,4.9826
50,10,1.0,20,10,0.8354836682355244,0.059169758534113465,31527.655398106792,6069.800140162082,9.6924
50,20,sqrt,2,1,0.8605115210617079,0.045625767783422894,29078.54080931566,5193.466479016942,5.6476
50,20,sqrt,2,2,0.8590103943844456,0.04782869912115553,29188.493962174492,5510.455382963686,8.175
50,20,sqrt,2,5,0.8450515018354222,0.04495246505167555,30764.21881029298,5530.442940876576,7.1365
50,20,sqrt,2,10,0.831506152363249,0.044710771808794396,32248.759110077157,6378.112070850123,8.3222
50,20,sqrt,5,1,0.8578553114056044,0.05402833919990788,29194.627262226924,5708.886990139201,6.6621
50,20,sqrt,5,2,0.857838727580385,0.04945678557012513,29313.761782411086,5452.284269712715,8.2696
50,20,sqrt,5,5,0.8450515018354221,0.0449524650516756,30764.21881029298,5530.442940876576,6.46
50,20,sqrt,5,10,0.831506152363249,0.04471077180879439,32248.759110077157,6378.112070850125,9.9847
