n_estimators,max_depth,max_features,min_samples_split,min_samples_leaf,mean_f1,std_f1,mean_accuracy,std_accuracy,time_s
50,,sqrt,2,1,0.75552234927837,0.010742051410546719,0.7678999999999999,0.010839280418920816,4.4373
50,,sqrt,2,2,0.7431667075265692,0.010971321636088714,0.7596,0.009264987857520383,4.0954
50,,sqrt,2,5,0.7105581305040651,0.011924942842949846,0.7329999999999999,0.011636150566231096,3.6878
50,,sqrt,2,10,0.6874477844367612,0.010197010349091012,0.7147,0.010431203190428236,3.5227
50,,sqrt,5,1,0.7497109008046101,0.01175907414124744,0.764,0.011349008767288896,4.061
50,,sqrt,5,2,0.7379803945997676,0.010197455370322319,0.7544,0.009779570542718129,3.8889
50,,sqrt,5,5,0.7105581305040651,0.011924942842949846,0.7329999999999999,0.011636150566231096,3.9194
50,,sqrt,5,10,0.6874477844367612,0.010197010349091012,0.7147,0.010431203190428236,3.3831
50,,sqrt,10,1,0.7373954645831325,0.007569956940757392,0.7543,0.00687095335452076,4.2086
50,,sqrt,10,2,0.7300012659407769,0.010486593047541392,0.7489,0.009689685237405814,4.0131
50,,sqrt,10,5,0.7105581305040651,0.011924942842949846,0.7329999999999999,0.011636150566231096,3.7062
50,,sqrt,10,10,0.6874477844367612,0.010197010349091012,0.7147,0.010431203190428236,3.3781
50,,sqrt,20,1,0.7182026001504308,0.009500467060603103,0.7388,0.009672641831475006,3.8337
50,,sqrt,20,2,0.7141660903289854,0.010689189572738603,0.7351,0.011022250223978779,3.9684
50,,sqrt,20,5,0.7018418011590752,0.012024596738022373,0.7255999999999999,0.011732007500849982,3.6286
50,,sqrt,20,10,0.6874477844367612,0.010197010349091012,0.7147,0.010431203190428236,3.5407
50,,log2,2,1,0.7497078251079918,0.013941629999576498,0.7632,0.014469277798148751,4.2411
50,,log2,2,2,0.7323304268182549,0.01159299155900292,0.7506,0.010707007051459348,3.7221
50,,log2,2,5,0.6998968029645073,0.00954329098970555,0.7247999999999999,0.009346657156438346,3.0684
