n_estimators,max_depth,max_features,min_samples_split,min_samples_leaf,mean_f1,std_f1,mean_accuracy,std_accuracy,time_s
50,,sqrt,2,1,0.9845651714668208,0.0015112333472399534,0.9846,0.0015040685563571202,9.1406
50,,sqrt,2,2,0.98214064175125,0.002518349440925766,0.9822,0.002495328969628395,9.2192
50,,sqrt,2,5,0.9768139895962543,0.0031147498355520355,0.9769333333333334,0.003086889840744044,9.0673
50,,sqrt,2,10,0.9697711731758497,0.0035633440882546445,0.97,0.00350238014308366,10.0172
50,,sqrt,5,1,0.9832844175263034,0.002249520659960157,0.9833333333333334,0.0022310934040908844,10.586
50,,sqrt,5,2,0.9812689717398767,0.0033469946744676777,0.9813333333333333,0.0033199732261303063,11.1552
50,,sqrt,5,5,0.9768139895962543,0.0031147498355520355,0.9769333333333334,0.003086889840744044,11.3612
50,,sqrt,5,10,0.9697711731758497,0.0035633440882546445,0.97,0.00350238014308366,8.9051
50,,sqrt,10,1,0.981410028059402,0.0024752533462604064,0.9814666666666667,0.002472964932132181,8.7291
50,,sqrt,10,2,0.9797157949681836,0.0020867362162537793,0.9797999999999998,0.0020666666666666754,9.2456
50,,sqrt,10,5,0.9768139895962543,0.0031147498355520355,0.9769333333333334,0.003086889840744044,8.1565
50,,sqrt,10,10,0.9697711731758497,0.0035633440882546445,0.97,0.00350238014308366,10.0008
50,,sqrt,20,1,0.9791782636930918,0.0032091762103721574,0.9792666666666665,0.0031895663237081714,9.8103
50,,sqrt,20,2,0.9791021508351292,0.0030048405576359174,0.9792,0.002963481436119044,9.3859
50,,sqrt,20,5,0.9751899100883049,0.0034600887713174618,0.9753333333333334,0.003412395704551905,9.5977
50,,sqrt,20,10,0.9697711731758497,0.0035633440882546445,0.97,0.00350238014308366,6.7407
50,,log2,2,1,0.9835562783986674,0.0025794616301541774,0.9836,0.0025681813712344344,10.1088
50,,log2,2,2,0.9796990188719542,0.0026765016654644994,0.9798,0.0026507860469427947,11.1786
50,,log2,2,5,0.9723334836264371,0.0030573873243343284,0.9725333333333334,0.002993325909419149,11.6332
50,,log2,2,10,0.9641865961343428,0.004114681075458774,0.9645333333333334,0.004030991055421595,8.7534
50,,log2,5,1,0.9820736485398095,0.003496204058752256,0.9821333333333333,0.00347435045887876,8.7463
50,,log2,5,2,0.9797125167968461,0.002529398085916596,0.9798,0.002495328969628384,9.1294
50,,log2,5,5,0.9723334836264371,0.0030573873243343284,0.9725333333333334,0.002993325909419149,7.2315
50,,log2,5,10,0.9641865961343428,0.004114681075458774,0.9645333333333334,0.004030991055421595,4.5135
50,,log2,10,1,0.9803168831245829,0.003961533775836931,0.9804,0.003923717058549895,3.3767
50,,log2,10,2,0.9784289995294067,0.002698449588661681,0.9785333333333334,0.002663331247391748,3.7124
50,,log2,10,5,0.9723334836264371,0.0030573873243343284,0.9725333333333334,0.002993325909419149,3.185
50,,log2,10,10,0.9641865961343428,0.004114681075458774,0.9645333333333334,0.004030991055421595,2.947
50,,log2,20,1,0.9768223768870365,0.0026071463755937664,0.9769333333333334,0.002568181371234407,3.2539
50,,log2,20,2,0.9759246234284198,0.0036227286737158305,0.9760666666666667,0.003570869797557875,3.0822
50,,log2,20,5,0.9705562798368639,0.0038090456021624233,0.9708,0.003745219174716843,3.3514
50,,log2,20,10,0.9641865961343428,0.004114681075458774,0.9645333333333334,0.004030991055421595,2.8877
50,,0.5,2,1,0.9863879091612983,0.0019412928117756197,0.9864,0.0019367785395112017,3.5835
50,,0.5,2,2,0.9858506574278172,0.0020901038520777784,0.9858666666666668,0.002082733246908456,3.558
50,,0.5,2,5,0.9835106714313367,0.002188522378883971,0.9835333333333333,0.0021919042963698286,3.3439
50,,0.5,2,10,0.9812976270814933,0.0031680665171696784,0.9813333333333333,0.0031552425509864617,3.3914
50,,0.5,5,1,0.9859194539989499,0.0027898564074700888,0.9859333333333333,0.002788069822176868,3.2286
50,,0.5,5,2,0.9853845495369106,0.001992851185366386,0.9854,0.001987740202116735,3.5735
50,,0.5,5,5,0.9835106714313367,0.002188522378883971,0.9835333333333333,0.0021919042963698286,3.953
50,,0.5,5,10,0.9812976270814933,0.0031680665171696784,0.9813333333333333,0.0031552425509864617,3.4021
50,,0.5,10,1,0.9851812050530653,0.0023857901217720348,0.9852000000000001,0.00238140947993223,3.1434
50,,0.5,10,2,0.9849813265788251,0.0025606594478581345,0.985,0.0025516878945339473,3.3546
50,,0.5,10,5,0.9835106714313367,0.002188522378883971,0.9835333333333333,0.0021919042963698286,3.8393
50,,0.5,10,10,0.9812976270814933,0.0031680665171696784,0.9813333333333333,0.0031552425509864617,3.9523
50,,0.5,20,1,0.9830985470625334,0.002995769274790856,0.9831333333333333,0.0029821692328460105,3.4729
50,,0.5,20,2,0.9839047130448643,0.0027334797709416586,0.9839333333333332,0.0027235597621087233,3.2756
50,,0.5,20,5,0.9827736509326798,0.0026871643699053504,0.9827999999999999,0.002679966832298886,3.4038
50,,0.5,20,10,0.9812976270814933,0.0031680665171696784,0.9813333333333333,0.0031552425509864617,3.4967
50,,1.0,2,1,0.9846619560856192,0.0016933797287114506,0.9846666666666666,0.0016865480854231342,4.6013
50,,1.0,2,2,0.9845254288119456,0.0014342636120422206,0.9845333333333333,0.0014236104336041813,4.7615
50,,1.0,2,5,0.9817214814633367,0.002752623001995973,0.9817333333333332,0.0027519689920733684,4.5294
50,,1.0,2,10,0.9779682655426536,0.002505636710186942,0.978,0.0024944382578492748,4.457
