n_estimators,max_depth,max_features,min_samples_split,min_samples_leaf,mean_f1,std_f1,mean_accuracy,std_accuracy,time_s
50,5,log2,5,1,0.9521827152263885,0.03339030017489855,0.9526315789473685,0.032396816337928756,0.775
50,5,log2,5,2,0.948602488572204,0.029778660532953517,0.9490914786967419,0.028737907701972078,0.7819
50,5,log2,5,5,0.9502012666681342,0.03823690876754345,0.950877192982456,0.036632654417229994,0.7553
50,5,log2,5,10,0.9433959563559802,0.030035547590297983,0.943828320802005,0.02910468446979486,0.7554
50,5,log2,10,1,0.9503810095553037,0.029128044564397586,0.9508458646616541,0.028035066462187123,0.778
50,5,log2,10,2,0.9484931549446435,0.029856393221405743,0.9490914786967419,0.028737907701972078,0.7529
50,5,log2,10,5,0.9502012666681342,0.03823690876754345,0.950877192982456,0.036632654417229994,0.7629
50,5,log2,10,10,0.9433959563559802,0.030035547590297983,0.943828320802005,0.02910468446979486,0.7716
50,5,log2,20,1,0.9466047073549728,0.036703403437527,0.9473684210526315,0.03508771929824561,0.8193
50,5,log2,20,2,0.9448261863718731,0.03704096383040798,0.9456140350877191,0.03548026037922224,0.8127
50,5,log2,20,5,0.9487495547200453,0.028217085050281244,0.9491228070175438,0.027683743575542978,0.7766
50,5,log2,20,10,0.9433959563559802,0.030035547590297983,0.943828320802005,0.02910468446979486,0.7531
50,5,0.5,2,1,0.950729078376332,0.028296919561103914,0.9508771929824562,0.028070175438596485,0.835
50,5,0.5,2,2,0.9575447573245143,0.03408542687153331,0.9578947368421051,0.03347155092691038,0.8541
50,5,0.5,2,5,0.9506778738546984,0.026124581531182123,0.9508771929824562,0.025784102555612403,0.8608
50,5,0.5,2,10,0.9508029633743966,0.024638767071108403,0.9508771929824562,0.024561403508771937,0.8273
50,5,0.5,5,1,0.952304786253219,0.022630421909962093,0.9526315789473685,0.02226066235166584,0.8091
50,5,0.5,5,2,0.9522654688386154,0.031042723662666354,0.9526315789473685,0.030437458899820143,0.8447
50,5,0.5,5,5,0.9506778738546984,0.026124581531182123,0.9508771929824562,0.025784102555612403,0.8652
50,5,0.5,5,10,0.9508029633743966,0.024638767071108403,0.9508771929824562,0.024561403508771937,0.7937
50,5,0.5,10,1,0.9505825644262597,0.031666208669186464,0.9508771929824562,0.03118664707830032,0.8273
50,5,0.5,10,2,0.9470946942783837,0.02994150236367363,0.9473684210526315,0.029356492159090385,0.8484
50,5,0.5,10,5,0.9506778738546984,0.026124581531182123,0.9508771929824562,0.025784102555612403,0.8641
50,5,0.5,10,10,0.9508029633743966,0.024638767071108403,0.9508771929824562,0.024561403508771937,0.853
50,5,0.5,20,1,0.9524766894617835,0.02864575786677882,0.9526315789473683,0.02834297266912896,0.8592
50,5,0.5,20,2,0.9541471734594497,0.028832072323090294,0.9543859649122807,0.028505397911003365,0.8433
50,5,0.5,20,5,0.9541471734594497,0.028832072323090294,0.9543859649122807,0.028505397911003365,0.8063
50,5,0.5,20,10,0.9508029633743966,0.024638767071108403,0.9508771929824562,0.024561403508771937,0.8354
50,5,1.0,2,1,0.9433810372999915,0.03266491399377806,0.9438596491228071,0.03215842592951467,0.9174
50,5,1.0,2,2,0.9397944952639709,0.034444930300311864,0.9403508771929824,0.03347155092691037,0.8996
50,5,1.0,2,5,0.9488287952182997,0.032360976927504594,0.9491228070175438,0.03182167920564396,0.8801
50,5,1.0,2,10,0.9401705278955411,0.037242946278390636,0.9403508771929825,0.03696720615036049,0.8755
50,5,1.0,5,1,0.9415409968729034,0.034272281997877,0.9421052631578947,0.033333333333333326,0.9007
50,5,1.0,5,2,0.9417359753636504,0.03196006184102503,0.9421052631578947,0.031432408538892835,0.8957
50,5,1.0,5,5,0.9488287952182997,0.032360976927504594,0.9491228070175438,0.03182167920564396,0.8913
50,5,1.0,5,10,0.9401705278955411,0.037242946278390636,0.9403508771929825,0.03696720615036049,0.8867
50,5,1.0,10,1,0.9453156944392141,0.03127097185028386,0.9456140350877191,0.030839290932012188,0.8978
50,5,1.0,10,2,0.9380321085709195,0.036200864682276554,0.9385964912280702,0.03530633648683877,0.8763
50,5,1.0,10,5,0.9488287952182997,0.032360976927504594,0.9491228070175438,0.03182167920564396,0.8939
50,5,1.0,10,10,0.9401705278955411,0.037242946278390636,0.9403508771929825,0.03696720615036049,0.8789
50,5,1.0,20,1,0.9363938436141428,0.025567377937996457,0.9368107769423559,0.025000726272576917,0.8913
50,5,1.0,20,2,0.9346693898914629,0.02774841360363746,0.9350563909774436,0.027181015147291383,0.8813
50,5,1.0,20,5,0.936183160780157,0.040717589512340835,0.9368421052631579,0.039385867229199394,0.8855
50,5,1.0,20,10,0.9401705278955411,0.037242946278390636,0.9403508771929825,0.03696720615036049,0.8843
50,10,sqrt,2,1,0.9523113960990853,0.03191750251174964,0.9526002506265664,0.031402809314998635,0.7861
50,10,sqrt,2,2,0.9487005356310909,0.036430850363820565,0.9491228070175438,0.03548026037922225,0.8143
50,10,sqrt,2,5,0.9519242500158314,0.038485323786491686,0.9526315789473683,0.036842105263157884,0.831
50,10,sqrt,2,10,0.9466737375211771,0.03670359657101793,0.9473684210526315,0.03508771929824561,0.7942
50,10,sqrt,5,1,0.9523016436643317,0.027855882160660275,0.9526315789473685,0.02723539420396495,0.753
50,10,sqrt,5,2,0.9541812027026353,0.029832418946944245,0.9543859649122807,0.029565437800618807,0.7668
50,10,sqrt,5,5,0.9519242500158314,0.038485323786491686,0.9526315789473683,0.036842105263157884,0.7452
50,10,sqrt,5,10,0.9466737375211771,0.03670359657101793,0.9473684210526315,0.03508771929824561,0.7836
50,10,sqrt,10,1,0.9464727223740177,0.04724174279368345,0.9473684210526315,0.045070991504088165,0.7909
50,10,sqrt,10,2,0.9520658191006447,0.04371027487192099,0.9526315789473683,0.042287616818224384,0.776
50,10,sqrt,10,5,0.9519242500158314,0.038485323786491686,0.9526315789473683,0.036842105263157884,0.7926
50,10,sqrt,10,10,0.9466737375211771,0.03670359657101793,0.9473684210526315,0.03508771929824561,0.7944
50,10,sqrt,20,1,0.9467371383821408,0.0414785523025585,0.9473684210526315,0.04000615526663643,0.799
50,10,sqrt,20,2,0.9485029857121404,0.042589310810038764,0.9491228070175438,0.04110657724161397,0.801
50,10,sqrt,20,5,0.9466047073549728,0.036703403437527,0.9473684210526315,0.03508771929824561,0.7755
50,10,sqrt,20,10,0.9466737375211771,0.03670359657101793,0.9473684210526315,0.03508771929824561,0.778
50,10,log2,2,1,0.9520880295832865,0.042304294582455465,0.9526315789473683,0.0408059766653088,0.7822
50,10,log2,2,2,0.9558764567613857,0.03018108853406573,0.956140350877193,0.029617443887954606,0.7878
50,10,log2,2,5,0.9503431306521033,0.03320911768703926,0.9508771929824562,0.03215842592951467,0.7956
50,10,log2,2,10,0.9470896978909773,0.02762303587181546,0.9473370927318296,0.0271385184166688,0.8281
50,10,log2,5,1,0.9558742733268482,0.03409484701956432,0.956140350877193,0.033517496797443515,0.8299
50,10,log2,5,2,0.9522678940283749,0.026690318647079114,0.9526002506265664,0.026045141993969723,0.795
50,10,log2,5,5,0.9503431306521033,0.03320911768703926,0.9508771929824562,0.03215842592951467,0.815
50,10,log2,5,10,0.9470896978909773,0.02762303587181546,0.9473370927318296,0.0271385184166688,0.8039
50,10,log2,10,1,0.9466047073549728,0.036703403437527,0.9473684210526315,0.03508771929824561,0.7714
50,10,log2,10,2,0.952277499047155,0.02785540218324791,0.9526315789473683,0.027235394203964952,0.7483
50,10,log2,10,5,0.9503431306521033,0.03320911768703926,0.9508771929824562,0.03215842592951467,0.7559
50,10,log2,10,10,0.9470896978909773,0.02762303587181546,0.9473370927318296,0.0271385184166688,0.7626
50,10,log2,20,1,0.9485578198344011,0.03189361969755136,0.9491228070175438,0.030839290932012195,0.8076
50,10,log2,20,2,0.9540628098648571,0.029125322038670354,0.9543859649122807,0.028505397911003365,0.7725
50,10,log2,20,5,0.9503431306521033,0.03320911768703926,0.9508771929824562,0.03215842592951467,0.7863
50,10,log2,20,10,0.9470896978909773,0.02762303587181546,0.9473370927318296,0.0271385184166688,0.7741
50,10,0.5,2,1,0.9577542227391088,0.0225634748492916,0.9578947368421054,0.022467102587483693,0.872
50,10,0.5,2,2,0.9559135364058811,0.028876601826010997,0.956140350877193,0.028559334379122284,0.8361
50,10,0.5,2,5,0.9541529036516241,0.027724414591380073,0.9543859649122807,0.027404384827742646,0.8434
50,10,0.5,2,10,0.9508029633743966,0.024638767071108403,0.9508771929824562,0.024561403508771937,0.8619
50,10,0.5,5,1,0.9612118106150573,0.02837532145015996,0.9614035087719298,0.02807017543859649,0.8515
