n_estimators,max_depth,max_features,min_samples_split,min_samples_leaf,mean_f1,std_f1,mean_accuracy,std_accuracy,time_s
50,,sqrt,2,1,0.9934346476147363,0.008285916519746285,0.9934306569343067,0.008290377147153674,0.856
50,,sqrt,2,2,0.9941640244159243,0.008507746371152102,0.9941605839416059,0.008512338532620867,0.8444
50,,sqrt,2,5,0.9919787952516751,0.0076169684211836895,0.9919760922458479,0.00762118481334034,0.8367
50,,sqrt,2,10,0.9890621756645291,0.009367777664750623,0.9890616735427906,0.009372017267827763,0.8932
50,,sqrt,5,1,0.9941640244159243,0.008507746371152102,0.9941605839416059,0.008512338532620867,0.8626
50,,sqrt,5,2,0.9941640244159243,0.008507746371152102,0.9941605839416059,0.008512338532620867,0.8527
50,,sqrt,5,5,0.9919787952516751,0.0076169684211836895,0.9919760922458479,0.00762118481334034,0.8425
50,,sqrt,5,10,0.9890621756645291,0.009367777664750623,0.9890616735427906,0.009372017267827763,0.8775
50,,sqrt,10,1,0.9927050300064382,0.008630945057228829,0.9927007299270073,0.008636612822043225,0.9592
50,,sqrt,10,2,0.993433466563699,0.008286021102929987,0.9934306569343067,0.008290377147153674,0.9196
50,,sqrt,10,5,0.9919787952516751,0.0076169684211836895,0.9919760922458479,0.00762118481334034,0.8682
50,,sqrt,10,10,0.9890621756645291,0.009367777664750623,0.9890616735427906,0.009372017267827763,0.7906
50,,sqrt,20,1,0.9897898031891289,0.00934218988924525,0.98978631122395,0.009349292051821704,0.7923
50,,sqrt,20,2,0.9897898031891289,0.00934218988924525,0.98978631122395,0.009349292051821704,0.8576
50,,sqrt,20,5,0.9905182397463899,0.009256811580500368,0.9905162382312493,0.009262999509786348,0.8745
50,,sqrt,20,10,0.9890621756645291,0.009367777664750623,0.9890616735427906,0.009372017267827763,0.8406
50,,log2,2,1,0.9934346476147363,0.008285916519746285,0.9934306569343067,0.008290377147153674,1.4209
50,,log2,2,2,0.9941640244159243,0.008507746371152102,0.9941605839416059,0.008512338532620867,1.449
50,,log2,2,5,0.9919787952516751,0.0076169684211836895,0.9919760922458479,0.00762118481334034,1.4979
50,,log2,2,10,0.9890621756645291,0.009367777664750623,0.9890616735427906,0.009372017267827763,2.2235
50,,log2,5,1,0.9941640244159243,0.008507746371152102,0.9941605839416059,0.008512338532620867,3.1179
50,,log2,5,2,0.9941640244159243,0.008507746371152102,0.9941605839416059,0.008512338532620867,3.2297
50,,log2,5,5,0.9919787952516751,0.0076169684211836895,0.9919760922458479,0.00762118481334034,2.9174
50,,log2,5,10,0.9890621756645291,0.009367777664750623,0.9890616735427906,0.009372017267827763,2.6785
50,,log2,10,1,0.9927050300064382,0.008630945057228829,0.9927007299270073,0.008636612822043225,2.8074
50,,log2,10,2,0.993433466563699,0.008286021102929987,0.9934306569343067,0.008290377147153674,3.2761
50,,log2,10,5,0.9919787952516751,0.0076169684211836895,0.9919760922458479,0.00762118481334034,3.2563
50,,log2,10,10,0.9890621756645291,0.009367777664750623,0.9890616735427906,0.009372017267827763,3.0829
50,,log2,20,1,0.9897898031891289,0.00934218988924525,0.98978631122395,0.009349292051821704,3.0047
50,,log2,20,2,0.9897898031891289,0.00934218988924525,0.98978631122395,0.009349292051821704,3.2128
50,,log2,20,5,0.9905182397463899,0.009256811580500368,0.9905162382312493,0.009262999509786348,3.4108
50,,log2,20,10,0.9890621756645291,0.009367777664750623,0.9890616735427906,0.009372017267827763,3.8418
50,,0.5,2,1,0.9934346476147363,0.008285916519746285,0.9934306569343067,0.008290377147153674,3.0007
50,,0.5,2,2,0.9941640244159243,0.008507746371152102,0.9941605839416059,0.008512338532620867,2.9712
50,,0.5,2,5,0.9919787952516751,0.0076169684211836895,0.9919760922458479,0.00762118481334034,3.0906
50,,0.5,2,10,0.9890621756645291,0.009367777664750623,0.9890616735427906,0.009372017267827763,3.0697
50,,0.5,5,1,0.9941640244159243,0.008507746371152102,0.9941605839416059,0.008512338532620867,3.1347
50,,0.5,5,2,0.9941640244159243,0.008507746371152102,0.9941605839416059,0.008512338532620867,3.0054
50,,0.5,5,5,0.9919787952516751,0.0076169684211836895,0.9919760922458479,0.00762118481334034,2.8208
50,,0.5,5,10,0.9890621756645291,0.009367777664750623,0.9890616735427906,0.009372017267827763,3.0652
50,,0.5,10,1,0.9927050300064382,0.008630945057228829,0.9927007299270073,0.008636612822043225,2.9496
50,,0.5,10,2,0.993433466563699,0.008286021102929987,0.9934306569343067,0.008290377147153674,2.9071
50,,0.5,10,5,0.9919787952516751,0.0076169684211836895,0.9919760922458479,0.00762118481334034,2.7486
50,,0.5,10,10,0.9890621756645291,0.009367777664750623,0.9890616735427906,0.009372017267827763,2.2236
50,,0.5,20,1,0.9897898031891289,0.00934218988924525,0.98978631122395,0.009349292051821704,2.6426
50,,0.5,20,2,0.9897898031891289,0.00934218988924525,0.98978631122395,0.009349292051821704,2.5457
50,,0.5,20,5,0.9905182397463899,0.009256811580500368,0.9905162382312493,0.009262999509786348,2.8961
50,,0.5,20,10,0.9890621756645291,0.009367777664750623,0.9890616735427906,0.009372017267827763,2.9808
50,,1.0,2,1,0.9919809971854544,0.0068760795753256875,0.9919760922458478,0.006886696540388003,3.1827
50,,1.0,2,2,0.9905198814810037,0.008025547418558803,0.9905162382312493,0.008030655171211588,2.9745
50,,1.0,2,5,0.989793198291759,0.010403846796172475,0.98978631122395,0.010426936237920091,3.2992
50,,1.0,2,10,0.9817830293762169,0.010937377760534047,0.9817676927959378,0.010957769446944992,3.357
50,,1.0,5,1,0.9919809971854544,0.0068760795753256875,0.9919760922458478,0.006886696540388003,2.6135
50,,1.0,5,2,0.9905198814810037,0.008025547418558803,0.9905162382312493,0.008030655171211588,2.8453
50,,1.0,5,5,0.989793198291759,0.010403846796172475,0.98978631122395,0.010426936237920091,2.6583
50,,1.0,5,10,0.9817830293762169,0.010937377760534047,0.9817676927959378,0.010957769446944992,3.1832
50,,1.0,10,1,0.9912517010230812,0.007143299739004147,0.9912461652385485,0.007152892067918118,3.0939
50,,1.0,10,2,0.991249015144483,0.007145503632484763,0.9912461652385485,0.007152892067918118,2.9539
50,,1.0,10,5,0.989793198291759,0.010403846796172475,0.98978631122395,0.010426936237920091,2.8798
50,,1.0,10,10,0.9817830293762169,0.010937377760534047,0.9817676927959378,0.010957769446944992,3.0496
50,,1.0,20,1,0.9905266851602915,0.010322829273059686,0.9905162382312493,0.010349632716077261,6.7961
50,,1.0,20,2,0.988335953158861,0.010401202072676786,0.9883317465354914,0.010422528242219889,6.7596
50,,1.0,20,5,0.9876068414397452,0.010333707225047084,0.9876018195281923,0.010353744795024234,6.4432
50,,1.0,20,10,0.9817830293762169,0.010937377760534047,0.9817676927959378,0.010957769446944992,5.3288
50,5,sqrt,2,1,0.9846951914017555,0.008904050809798442,0.984682111498995,0.008919447615254912,6.9551
50,5,sqrt,2,2,0.9846951914017555,0.008904050809798442,0.984682111498995,0.008919447615254912,7.2708
50,5,sqrt,2,5,0.984691808416939,0.009485191466701908,0.984682111498995,0.009498021608786425,7.3392
50,5,sqrt,2,10,0.9832358238645584,0.010345318525349942,0.9832275468105364,0.010355642854249352,6.4034
50,5,sqrt,5,1,0.9846951914017555,0.008904050809798442,0.984682111498995,0.008919447615254912,6.9493
50,5,sqrt,5,2,0.9846951914017555,0.008904050809798442,0.984682111498995,0.008919447615254912,7.8699
50,5,sqrt,5,5,0.984691808416939,0.009485191466701908,0.984682111498995,0.009498021608786425,6.5554
50,5,sqrt,5,10,0.9832358238645584,0.010345318525349942,0.9832275468105364,0.010355642854249352,6.9993
50,5,sqrt,10,1,0.9846951914017555,0.008904050809798442,0.984682111498995,0.008919447615254912,8.0529
50,5,sqrt,10,2,0.9854236279590166,0.00922585348223093,0.9854120385062943,0.009241311068734269,6.8786
50,5,sqrt,10,5,0.984691808416939,0.009485191466701908,0.984682111498995,0.009498021608786425,6.4998
50,5,sqrt,10,10,0.9832358238645584,0.010345318525349942,0.9832275468105364,0.010355642854249352,5.9677
50,5,sqrt,20,1,0.9839658146005675,0.007857740821006194,0.9839521844916957,0.007873360506275285,5.803
50,5,sqrt,20,2,0.9846951914017555,0.008904050809798442,0.984682111498995,0.008919447615254912,6.7874
50,5,sqrt,20,5,0.9839658146005675,0.007857740821006194,0.9839521844916957,0.007873360506275285,6.4266
50,5,sqrt,20,10,0.9832358238645584,0.010345318525349942,0.9832275468105364,0.010355642854249352,6.9681
50,5,log2,2,1,0.9846951914017555,0.008904050809798442,0.984682111498995,0.008919447615254912,5.2577
50,5,log2,2,2,0.9846951914017555,0.008904050809798442,0.984682111498995,0.008919447615254912,5.946
50,5,log2,2,5,0.984691808416939,0.009485191466701908,0.984682111498995,0.009498021608786425,8.4754
50,5,log2,2,10,0.9832358238645584,0.010345318525349942,0.9832275468105364,0.010355642854249352,7.9995
50,5,log2,5,1,0.9846951914017555,0.008904050809798442,0.984682111498995,0.008919447615254912,10.2345
50,5,log2,5,2,0.9846951914017555,0.008904050809798442,0.984682111498995,0.008919447615254912,9.4673
50,5,log2,5,5,0.984691808416939,0.009485191466701908,0.984682111498995,0.009498021608786425,7.7022
50,5,log2,5,10,0.9832358238645584,0.010345318525349942,0.9832275468105364,0.010355642854249352,7.912
50,5,log2,10,1,0.9846951914017555,0.008904050809798442,0.984682111498995,0.008919447615254912,7.9755
50,5,log2,10,2,0.9854236279590166,0.00922585348223093,0.9854120385062943,0.009241311068734269,9.2287
50,5,log2,10,5,0.984691808416939,0.009485191466701908,0.984682111498995,0.009498021608786425,7.4138
50,5,log2,10,10,0.9832358238645584,0.010345318525349942,0.9832275468105364,0.010355642854249352,8.8048
50,5,log2,20,1,0.9839658146005675,0.007857740821006194,0.9839521844916957,0.007873360506275285,8.7545
50,5,log2,20,2,0.9846951914017555,0.008904050809798442,0.984682111498995,0.008919447615254912,7.3248
50,5,log2,20,5,0.9839658146005675,0.007857740821006194,0.9839521844916957,0.007873360506275285,7.8716
50,5,log2,20,10,0.9832358238645584,0.010345318525349942,0.9832275468105364,0.010355642854249352,7.6372
50,5,0.5,2,1,0.9846951914017555,0.008904050809798442,0.984682111498995,0.008919447615254912,7.7603
50,5,0.5,2,2,0.9846951914017555,0.008904050809798442,0.984682111498995,0.008919447615254912,8.7601
50,5,0.5,2,5,0.984691808416939,0.009485191466701908,0.984682111498995,0.009498021608786425,8.3902
50,5,0.5,2,10,0.9832358238645584,0.010345318525349942,0.9832275468105364,0.010355642854249352,7.83
50,5,0.5,5,1,0.9846951914017555,0.008904050809798442,0.984682111498995,0.008919447615254912,8.4193
50,5,0.5,5,2,0.9846951914017555,0.008904050809798442,0.984682111498995,0.008919447615254912,8.4187
50,5,0.5,5,5,0.984691808416939,0.009485191466701908,0.984682111498995,0.009498021608786425,8.3298
50,5,0.5,5,10,0.9832358238645584,0.010345318525349942,0.9832275468105364,0.010355642854249352,8.2405
50,5,0.5,10,1,0.9846951914017555,0.008904050809798442,0.984682111498995,0.008919447615254912,9.6459
50,5,0.5,10,2,0.9854236279590166,0.00922585348223093,0.9854120385062943,0.009241311068734269,7.3489
50,5,0.5,10,5,0.984691808416939,0.009485191466701908,0.984682111498995,0.009498021608786425,7.0747
50,5,0.5,10,10,0.9832358238645584,0.010345318525349942,0.9832275468105364,0.010355642854249352,7.6878
50,5,0.5,20,1,0.9839658146005675,0.007857740821006194,0.9839521844916957,0.007873360506275285,1.8352
50,5,0.5,20,2,0.9846951914017555,0.008904050809798442,0.984682111498995,0.008919447615254912,1.913
50,5,0.5,20,5,0.9839658146005675,0.007857740821006194,0.9839521844916957,0.007873360506275285,1.9217
50,5,0.5,20,10,0.9832358238645584,0.010345318525349942,0.9832275468105364,0.010355642854249352,2.0841
50,5,1.0,2,1,0.9854044102275716,0.011299795481924018,0.9854279064847139,0.011256929992448188,2.0188
50,5,1.0,2,2,0.9861349680797972,0.011964128085054775,0.986157833492013,0.011921865385854756,2.3574
50,5,1.0,2,5,0.9854116865262739,0.011290055900618523,0.9854173278324341,0.01129783348483358,2.1229
50,5,1.0,2,10,0.9766742523707391,0.012112932066115625,0.9766740717232624,0.01212410010693872,2.2573
50,5,1.0,5,1,0.9854044102275716,0.011299795481924018,0.9854279064847139,0.011256929992448188,2.2422
50,5,1.0,5,2,0.9861349680797972,0.011964128085054775,0.986157833492013,0.011921865385854756,2.3719
50,5,1.0,5,5,0.9854116865262739,0.011290055900618523,0.9854173278324341,0.01129783348483358,2.3125
50,5,1.0,5,10,0.9766742523707391,0.012112932066115625,0.9766740717232624,0.01212410010693872,2.2594
50,5,1.0,10,1,0.9868675033789979,0.009112678726912243,0.9868771818470327,0.009101651661335943,2.3586
50,5,1.0,10,2,0.9868675033789979,0.009112678726912243,0.9868771818470327,0.009101651661335943,2.1725
50,5,1.0,10,5,0.9854116865262739,0.011290055900618523,0.9854173278324341,0.01129783348483358,2.2389
50,5,1.0,10,10,0.9766742523707391,0.012112932066115625,0.9766740717232624,0.01212410010693872,2.2727
50,5,1.0,20,1,0.985413191353835,0.01128928768292287,0.9854173278324343,0.01129783348483358,2.1889
50,5,1.0,20,2,0.9846812093128635,0.011027725803118683,0.984687400825135,0.011036461325406467,2.1981
50,5,1.0,20,5,0.9839611786448671,0.008489301601472854,0.9839627631439756,0.008507032245825196,2.144
50,5,1.0,20,10,0.9766742523707391,0.012112932066115625,0.9766740717232624,0.01212410010693872,2.1553
50,10,sqrt,2,1,0.9934346476147363,0.008285916519746285,0.9934306569343067,0.008290377147153674,2.3512
50,10,sqrt,2,2,0.9941640244159243,0.008507746371152102,0.9941605839416059,0.008512338532620867,2.6462
50,10,sqrt,2,5,0.9919787952516751,0.0076169684211836895,0.9919760922458479,0.00762118481334034,2.7047
50,10,sqrt,2,10,0.9890621756645291,0.009367777664750623,0.9890616735427906,0.009372017267827763,2.5157
50,10,sqrt,5,1,0.9941640244159243,0.008507746371152102,0.9941605839416059,0.008512338532620867,2.8837
50,10,sqrt,5,2,0.9941640244159243,0.008507746371152102,0.9941605839416059,0.008512338532620867,2.6517
50,10,sqrt,5,5,0.9919787952516751,0.0076169684211836895,0.9919760922458479,0.00762118481334034,2.6155
50,10,sqrt,5,10,0.9890621756645291,0.009367777664750623,0.9890616735427906,0.009372017267827763,2.4987
50,10,sqrt,10,1,0.9927050300064382,0.008630945057228829,0.9927007299270073,0.008636612822043225,2.7898
50,10,sqrt,10,2,0.993433466563699,0.008286021102929987,0.9934306569343067,0.008290377147153674,2.6126
50,10,sqrt,10,5,0.9919787952516751,0.0076169684211836895,0.9919760922458479,0.00762118481334034,2.7902
50,10,sqrt,10,10,0.9890621756645291,0.009367777664750623,0.9890616735427906,0.009372017267827763,2.4958
50,10,sqrt,20,1,0.9897898031891289,0.00934218988924525,0.98978631122395,0.009349292051821704,2.5981
50,10,sqrt,20,2,0.9897898031891289,0.00934218988924525,0.98978631122395,0.009349292051821704,2.6652
50,10,sqrt,20,5,0.9905182397463899,0.009256811580500368,0.9905162382312493,0.009262999509786348,2.5648
50,10,sqrt,20,10,0.9890621756645291,0.009367777664750623,0.9890616735427906,0.009372017267827763,2.5519
50,10,log2,2,1,0.9934346476147363,0.008285916519746285,0.9934306569343067,0.008290377147153674,2.3191
50,10,log2,2,2,0.9941640244159243,0.008507746371152102,0.9941605839416059,0.008512338532620867,2.0371
50,10,log2,2,5,0.9919787952516751,0.0076169684211836895,0.9919760922458479,0.00762118481334034,2.3199
50,10,log2,2,10,0.9890621756645291,0.009367777664750623,0.9890616735427906,0.009372017267827763,3.1204
50,10,log2,5,1,0.9941640244159243,0.008507746371152102,0.9941605839416059,0.008512338532620867,2.662
50,10,log2,5,2,0.9941640244159243,0.008507746371152102,0.9941605839416059,0.008512338532620867,3.0821
50,10,log2,5,5,0.9919787952516751,0.0076169684211836895,0.9919760922458479,0.00762118481334034,3.0247
50,10,log2,5,10,0.9890621756645291,0.009367777664750623,0.9890616735427906,0.009372017267827763,2.9969
50,10,log2,10,1,0.9927050300064382,0.008630945057228829,0.9927007299270073,0.008636612822043225,2.8456
50,10,log2,10,2,0.993433466563699,0.008286021102929987,0.9934306569343067,0.008290377147153674,2.888
